,ABC,Water,Gluten%,SV ml,Moisture,Slot
1584,5.5,14.0,11.22,26.0,12.87,3.0
1585,5.5,14.0,11.22,26.0,12.87,3.0
1586,5.3,14.0,11.22,26.0,12.87,3.0
1587,5.3,14.0,11.22,26.0,12.87,3.0
1588,5.3,14.0,11.22,26.0,12.87,3.0
1589,5.3,14.0,11.22,26.0,12.87,3.0
1590,5.5,14.0,11.22,26.0,12.87,3.0
1591,5.5,14.0,11.22,26.0,12.87,3.0
1592,5.5,14.0,11.22,26.0,12.87,3.0
1593,5.8,14.0,11.22,26.0,12.87,3.0
1594,5.8,14.0,11.22,26.0,12.87,3.0
1595,5.8,14.0,11.22,26.0,12.87,3.0
1596,6.0,14.0,11.22,26.0,12.87,3.0
1597,6.0,14.0,11.22,26.0,12.87,3.0
1598,6.0,14.0,11.22,26.0,12.87,3.0
1599,6.0,14.0,11.22,26.0,12.87,3.0
1600,6.0,14.0,11.22,26.0,12.87,3.0
1601,6.0,14.0,11.22,26.0,12.87,3.0
1602,5.5,13.0,10.72,26.0,12.35,2.0
1603,5.5,13.0,10.72,26.0,12.35,2.0
1604,5.5,13.0,10.72,26.0,12.35,2.0
1605,5.5,13.0,10.72,26.0,12.35,2.0
1606,5.8,13.0,10.72,26.0,12.35,2.0
1607,5.8,13.0,10.72,26.0,12.35,2.0
1608,5.8,13.0,10.72,26.0,12.35,2.0
1609,5.8,13.0,10.72,26.0,12.35,2.0
1610,5.8,13.0,10.72,26.0,12.35,2.0
1611,5.8,13.0,10.72,26.0,12.35,2.0
1612,6.0,13.0,10.72,26.0,12.35,1.0
1613,6.0,13.0,10.72,26.0,12.35,1.0
1614,6.0,13.0,10.72,26.0,12.35,1.0
1615,6.5,13.0,10.72,26.0,12.35,1.0
1616,6.5,13.0,10.72,26.0,12.35,1.0
1617,6.5,13.0,10.72,26.0,12.35,1.0
1618,6.5,13.0,10.72,26.0,12.35,1.0
1619,7.0,13.0,10.72,26.0,12.35,1.0
1620,7.0,13.0,10.72,26.0,12.35,1.0
1621,6.7,13.0,10.72,26.0,12.35,1.0
1622,6.7,13.0,10.72,26.0,12.35,1.0
1623,6.7,13.0,10.72,26.0,12.35,1.0
1624,6.7,13.0,10.72,26.0,12.35,1.0
1625,6.0,13.0,10.72,26.0,12.35,3.0
1626,6.0,13.0,10.72,26.0,12.35,3.0
1627,6.0,13.0,10.72,26.0,12.35,3.0
1628,6.0,13.0,10.72,26.0,12.35,3.0
1629,6.0,13.0,10.72,26.0,12.35,3.0
1630,6.0,13.0,10.72,26.0,12.35,3.0
1631,6.0,13.0,10.72,26.0,12.35,3.0
1632,6.0,13.0,10.72,26.0,12.35,3.0
1633,6.0,13.0,10.72,26.0,12.35,3.0
1634,5.8,13.0,10.72,26.0,12.35,3.0
1635,5.8,13.0,10.72,26.0,12.35,3.0
1636,5.8,13.0,10.72,26.0,12.35,3.0
1637,5.8,13.0,10.72,26.0,12.35,3.0
1638,5.9,13.0,10.72,26.0,12.35,3.0
1639,5.9,13.0,10.72,26.0,12.35,3.0
1640,5.9,13.0,10.72,26.0,12.35,3.0
1641,5.9,13.0,10.72,26.0,12.35,3.0
1642,5.9,13.0,10.72,26.0,12.35,3.0
1643,6.3,13.0,10.72,26.0,12.35,3.0
1644,6.3,13.0,10.72,26.0,12.35,3.0
1645,6.3,13.0,10.72,26.0,12.35,3.0
1646,6.3,13.0,10.72,26.0,12.35,3.0
1647,6.3,15.0,10.72,26.0,12.35,2.0
1648,6.3,15.0,10.72,26.0,12.35,2.0
1649,6.3,15.0,10.72,26.0,12.35,2.0
1650,6.6,15.0,10.72,26.0,12.35,2.0
1651,6.6,15.0,10.72,26.0,12.35,2.0
1652,6.6,15.0,10.72,26.0,12.35,2.0
1653,6.6,15.0,10.72,26.0,12.35,2.0
1654,6.2,15.0,10.72,26.0,12.35,2.0
1655,6.2,15.0,10.72,26.0,12.35,2.0
1656,6.2,15.0,10.72,26.0,12.35,2.0
1657,6.2,15.0,10.72,26.0,12.35,2.0
1658,6.2,15.0,10.72,26.0,12.35,1.0
1659,6.0,15.0,10.72,26.0,12.35,1.0
1660,6.0,15.0,10.72,26.0,12.35,1.0
1661,6.0,15.0,10.72,26.0,12.35,1.0
1662,6.0,15.0,10.72,26.0,12.35,1.0
1663,6.0,15.0,10.72,26.0,12.35,1.0
1664,6.0,15.0,10.72,26.0,12.35,1.0
1665,6.0,15.0,10.72,26.0,12.35,1.0
1666,6.0,15.0,10.72,26.0,12.35,1.0
1667,6.0,15.0,10.72,26.0,12.35,1.0
1668,6.0,15.0,10.72,26.0,12.35,1.0
1669,6.0,15.0,10.72,26.0,12.35,1.0
1670,6.0,15.0,10.72,26.0,12.35,1.0
1671,6.3,15.0,10.72,26.0,12.35,3.0
1672,6.3,15.0,10.72,26.0,12.35,3.0
1673,6.3,15.0,10.72,26.0,12.35,3.0
1674,6.3,15.0,10.72,26.0,12.35,3.0
1675,6.3,15.0,10.72,26.0,12.35,3.0
1676,6.3,15.0,10.72,26.0,12.35,3.0
1677,6.3,15.0,10.72,26.0,12.35,3.0
1678,6.3,15.0,10.72,26.0,12.35,3.0
1679,6.3,15.0,10.72,26.0,12.35,3.0
1680,6.3,15.0,10.72,26.0,12.35,3.0
1681,6.3,15.0,10.72,26.0,12.35,3.0
1682,6.3,15.0,10.72,26.0,12.35,3.0
1683,6.2,15.0,10.72,26.0,12.35,3.0
1684,6.2,15.0,10.72,26.0,12.35,3.0
1685,6.2,15.0,10.72,26.0,12.35,3.0
1686,6.2,15.0,10.72,26.0,12.35,3.0
1687,6.2,15.0,10.72,26.0,12.35,3.0
1688,6.2,15.0,10.72,26.0,12.35,3.0
1689,6.2,15.0,10.72,26.0,12.35,3.0
1690,6.2,15.0,10.72,26.0,12.35,3.0
1691,6.2,15.0,10.72,26.0,12.35,3.0
1692,6.2,14.0,10.72,26.0,12.35,2.0
1693,6.2,14.0,10.72,26.0,12.35,2.0
1694,6.2,14.0,10.72,26.0,12.35,2.0
1695,6.2,14.0,10.72,26.0,12.35,2.0
1696,6.2,14.0,10.72,26.0,12.35,2.0
1697,6.2,14.0,10.72,26.0,12.35,2.0
1698,6.2,14.0,10.72,26.0,12.35,2.0
1699,6.2,14.0,10.72,26.0,12.35,2.0
1700,6.2,14.0,10.72,26.0,12.35,2.0
1701,6.2,14.0,10.72,26.0,12.35,2.0
1702,6.2,14.0,10.72,26.0,12.35,2.0
1703,6.2,14.0,10.72,26.0,12.35,2.0
1704,6.2,14.0,10.72,26.0,12.35,2.0
1705,6.2,14.0,10.72,26.0,12.35,2.0
1706,6.2,14.0,10.72,26.0,12.35,1.0
1707,6.2,14.0,10.72,26.0,12.35,1.0
1708,6.2,14.0,10.72,26.0,12.35,1.0
1709,6.2,14.0,10.72,26.0,12.35,1.0
1710,6.2,14.0,10.72,26.0,12.35,1.0
1711,6.2,14.0,10.72,26.0,12.35,1.0
1712,6.2,14.0,10.72,26.0,12.35,1.0
1713,6.2,14.0,10.72,26.0,12.35,1.0
1714,6.2,14.0,10.72,26.0,12.35,1.0
1715,6.2,14.0,10.72,26.0,12.35,1.0
1716,6.5,15.0,10.72,26.0,12.35,3.0
1717,6.5,15.0,10.72,26.0,12.35,3.0
1718,6.5,15.0,10.72,26.0,12.35,3.0
1719,6.5,15.0,10.72,26.0,12.35,3.0
1720,6.5,15.0,10.72,26.0,12.35,3.0
1721,6.2,15.0,11.08,26.0,12.89,2.0
1722,6.2,15.0,11.08,26.0,12.89,2.0
1723,6.2,15.0,11.08,26.0,12.89,2.0
1724,6.2,15.0,11.08,26.0,12.89,2.0
1725,6.2,15.0,11.08,26.0,12.89,2.0
1726,6.2,15.0,11.08,26.0,12.89,2.0
1727,6.2,15.0,11.08,26.0,12.89,2.0
1728,6.2,15.0,11.08,26.0,12.89,2.0
1729,6.2,15.0,11.08,26.0,12.89,2.0
1730,6.5,15.0,11.08,26.0,12.89,2.0
1731,6.5,15.0,11.08,26.0,12.89,2.0
1732,6.5,15.0,11.08,26.0,12.89,2.0
1733,6.5,15.0,11.08,26.0,12.89,2.0
1734,6.5,15.0,11.08,26.0,12.89,2.0
1735,6.5,15.0,11.08,26.0,12.89,1.0
1736,6.5,15.0,11.08,26.0,12.89,1.0
1737,6.5,15.0,11.08,26.0,12.89,1.0
1738,6.5,15.0,11.08,26.0,12.89,1.0
1739,6.5,15.0,11.08,26.0,12.89,1.0
1740,6.5,15.0,11.08,26.0,12.89,1.0
1741,6.5,15.0,11.08,26.0,12.89,1.0
1742,6.5,15.0,11.08,26.0,12.89,1.0
1743,6.5,15.0,11.08,26.0,12.89,1.0
1744,6.5,15.0,11.08,26.0,12.89,1.0
1745,6.5,15.0,11.08,26.0,12.89,1.0
1746,6.2,14.0,11.08,26.0,12.89,3.0
1747,6.2,14.0,11.08,26.0,12.89,3.0
1748,6.2,14.0,11.08,26.0,12.89,3.0
1749,6.2,14.0,11.08,26.0,12.89,3.0
1750,6.2,14.0,11.08,26.0,12.89,3.0
1751,6.2,14.0,11.08,26.0,12.89,3.0
1752,6.2,14.0,11.08,26.0,12.89,3.0
1753,6.2,14.0,11.08,26.0,12.89,3.0
1754,6.2,14.0,11.08,26.0,12.89,3.0
1755,6.2,14.0,11.08,26.0,12.89,3.0
1756,6.2,14.0,11.08,26.0,12.89,3.0
1757,6.2,14.0,11.08,26.0,12.89,3.0
1758,6.2,14.0,11.08,26.0,12.89,3.0
1759,6.2,14.0,11.08,26.0,12.89,3.0
1760,6.2,14.0,11.08,26.0,12.89,3.0
1761,6.2,14.0,11.08,26.0,12.89,3.0
1762,6.2,14.0,11.08,26.0,12.89,3.0
1763,6.2,14.0,11.08,26.0,12.89,3.0
1764,6.2,14.0,11.08,26.0,12.89,3.0
1765,6.2,14.0,11.08,26.0,12.89,3.0
1766,6.2,14.0,11.08,26.0,12.89,3.0
1767,6.2,14.0,11.08,26.0,12.89,3.0
1768,6.2,14.0,11.08,26.0,12.89,3.0
1769,6.0,15.0,11.08,26.0,12.89,2.0
1770,6.0,15.0,11.08,26.0,12.89,2.0
1771,6.0,15.0,11.08,26.0,12.89,2.0
1772,6.0,15.0,11.08,26.0,12.89,2.0
1773,6.0,15.0,11.08,26.0,12.89,2.0
1774,6.0,15.0,11.08,26.0,12.89,2.0
1775,6.0,15.0,11.08,26.0,12.89,2.0
1776,6.0,15.0,11.08,26.0,12.89,2.0
1777,6.0,15.0,11.08,26.0,12.89,2.0
1778,6.0,15.0,11.08,26.0,12.89,2.0
1779,6.0,15.0,11.08,26.0,12.89,2.0
1780,6.0,15.0,11.08,26.0,12.89,2.0
1781,6.0,15.0,11.08,26.0,12.89,2.0
1782,6.0,15.0,11.08,26.0,12.89,2.0
1783,6.0,15.0,11.08,26.0,12.89,1.0
1784,6.0,15.0,11.08,26.0,12.89,1.0
1785,6.0,15.0,11.08,26.0,12.89,1.0
1786,6.0,15.0,11.08,26.0,12.89,1.0
1787,6.0,15.0,11.08,26.0,12.89,1.0
1788,6.0,15.0,11.08,26.0,12.89,1.0
1789,6.0,15.0,11.08,26.0,12.89,1.0
1790,6.0,15.0,11.08,26.0,12.89,1.0
1791,6.0,15.0,11.08,26.0,12.89,1.0
1792,6.0,15.0,11.08,26.0,12.89,1.0
1793,6.0,15.0,11.08,26.0,12.89,1.0
1794,6.0,15.0,11.08,26.0,12.89,1.0
1795,6.0,15.0,11.08,26.0,12.89,1.0
1796,6.0,15.0,11.08,26.0,12.89,1.0
1797,6.0,15.0,11.08,26.0,12.89,1.0
1798,6.2,15.0,11.08,26.0,12.89,3.0
1799,6.2,15.0,11.08,26.0,12.89,3.0
1800,6.2,15.0,11.08,26.0,12.89,3.0
1801,6.2,15.0,11.08,26.0,12.89,3.0
1802,6.2,15.0,11.08,26.0,12.89,3.0
1803,6.2,15.0,11.08,26.0,12.89,3.0
1804,6.2,15.0,11.08,26.0,12.89,3.0
1805,6.2,15.0,11.08,26.0,12.89,3.0
1806,7.0,15.0,11.08,26.0,12.89,3.0
1807,7.0,15.0,11.08,26.0,12.89,3.0
1808,7.0,15.0,11.08,26.0,12.89,3.0
1809,7.0,15.0,11.08,26.0,12.89,3.0
1810,7.0,15.0,11.08,26.0,12.89,3.0
1811,7.0,15.0,11.08,26.0,12.89,3.0
1812,7.0,15.0,11.08,26.0,12.89,3.0
1813,7.0,15.0,11.08,26.0,12.89,3.0
1814,7.0,15.0,11.08,26.0,12.89,3.0
1815,7.0,15.0,11.08,26.0,12.89,3.0
1816,7.0,15.0,11.08,26.0,12.89,3.0
1817,7.0,15.0,11.08,26.0,12.89,3.0
1818,7.0,15.0,11.08,26.0,12.89,3.0
1819,7.0,15.0,11.08,26.0,12.89,3.0
1820,7.2,15.0,11.08,26.0,12.89,2.0
1821,7.2,15.0,11.08,26.0,12.89,2.0
1822,7.2,15.0,11.08,26.0,12.89,2.0
1823,7.2,15.0,11.08,26.0,12.89,2.0
1824,7.2,15.0,11.08,26.0,12.89,2.0
1825,7.2,15.0,11.08,26.0,12.89,2.0
1826,7.0,15.2,11.08,26.0,12.89,2.0
1827,7.0,15.2,11.08,26.0,12.89,2.0
1828,7.2,15.2,11.08,26.0,12.89,2.0
1829,7.2,15.2,11.08,26.0,12.89,2.0
1830,7.2,15.2,11.08,26.0,12.89,2.0
1831,7.2,15.2,11.08,26.0,12.89,2.0
1832,7.2,15.2,11.08,26.0,12.89,2.0
1833,7.2,15.2,11.08,26.0,12.89,1.0
1834,7.4,15.2,11.08,26.0,12.89,1.0
1835,7.4,15.2,11.08,26.0,12.89,1.0
1836,7.4,15.2,11.08,26.0,12.89,1.0
1837,7.4,15.2,11.08,26.0,12.89,1.0
1838,7.4,15.2,11.08,26.0,12.89,1.0
1839,7.4,15.2,11.08,26.0,12.89,1.0
1840,7.4,15.2,11.08,26.0,12.89,1.0
1841,7.4,15.2,11.08,26.0,12.89,1.0
1842,7.4,15.2,11.08,26.0,12.89,1.0
1843,7.4,15.2,11.08,26.0,12.89,1.0
1844,7.4,15.2,11.08,26.0,12.89,1.0
1845,7.4,15.2,11.08,26.0,12.89,1.0
1846,7.4,15.2,11.08,26.0,12.89,1.0
1847,7.7,15.0,11.08,26.0,12.89,3.0
1848,7.7,15.0,11.08,26.0,12.89,3.0
1849,7.7,15.0,11.08,26.0,12.89,3.0
1850,7.7,15.0,11.08,26.0,12.89,3.0
1851,7.7,15.0,11.08,26.0,12.89,3.0
1852,7.7,15.0,11.08,26.0,12.89,3.0
1853,7.7,15.0,11.08,26.0,12.89,3.0
1854,7.7,15.0,11.08,26.0,12.89,3.0
1855,7.7,15.0,11.08,26.0,12.89,3.0
1856,7.7,15.0,11.08,26.0,12.89,3.0
1857,7.7,15.0,11.08,26.0,12.89,3.0
1858,7.7,15.0,11.08,26.0,12.89,3.0
1859,7.7,15.0,11.08,26.0,12.89,3.0
1860,7.7,15.0,11.08,26.0,12.89,3.0
1861,7.7,15.0,11.08,26.0,12.89,3.0
1862,7.7,15.0,11.08,26.0,12.89,3.0
1863,7.7,15.0,11.08,26.0,12.89,3.0
1864,7.7,15.0,11.08,26.0,12.89,3.0
1865,7.7,15.0,11.08,26.0,12.89,3.0
1866,7.7,15.0,11.08,26.0,12.89,3.0
1867,7.7,15.0,11.08,26.0,12.89,3.0
1868,7.7,15.0,11.08,26.0,12.89,3.0
1869,7.7,15.0,11.08,26.0,12.89,3.0
1870,8.0,15.0,10.79,25.0,12.54,2.0
1871,8.0,15.0,10.79,25.0,12.54,2.0
1872,8.0,15.0,10.79,25.0,12.54,2.0
1873,8.0,15.0,10.79,25.0,12.54,2.0
1874,8.0,15.0,10.79,25.0,12.54,2.0
1875,8.0,15.0,10.79,25.0,12.54,2.0
1876,8.0,15.0,10.79,25.0,12.54,2.0
1877,8.0,15.0,10.79,25.0,12.54,2.0
1878,8.0,15.0,10.79,25.0,12.54,2.0
1879,8.0,15.0,10.79,25.0,12.54,2.0
1880,7.8,15.0,10.79,25.0,12.54,2.0
1881,7.8,15.0,10.79,25.0,12.54,2.0
1882,7.8,15.0,10.79,25.0,12.54,2.0
1883,7.8,15.0,10.79,25.0,12.54,1.0
1884,7.8,15.0,10.79,25.0,12.54,1.0
1885,7.8,15.0,10.79,25.0,12.54,1.0
1886,7.8,15.0,10.79,25.0,12.54,1.0
1887,7.5,15.0,10.79,25.0,12.54,1.0
1888,7.5,15.0,10.79,25.0,12.54,1.0
1889,7.3,15.0,10.79,25.0,12.54,1.0
1890,7.3,15.0,10.79,25.0,12.54,1.0
1891,6.5,15.0,10.79,25.0,12.54,1.0
1892,6.5,15.0,10.79,25.0,12.54,1.0
1893,6.5,15.0,10.79,25.0,12.54,1.0
1894,6.5,15.0,10.79,25.0,12.54,1.0
1895,7.0,16.0,10.79,25.0,12.54,3.0
1896,7.0,16.0,10.79,25.0,12.54,3.0
1897,7.0,16.0,10.79,25.0,12.54,3.0
1898,7.0,16.0,10.79,25.0,12.54,3.0
1899,7.3,16.0,10.79,25.0,12.54,3.0
1900,7.3,16.0,10.79,25.0,12.54,3.0
1901,7.3,16.0,10.79,25.0,12.54,3.0
1902,7.3,16.0,10.79,25.0,12.54,3.0
1903,7.0,16.0,10.79,25.0,12.54,3.0
1904,7.0,16.0,10.79,25.0,12.54,3.0
1905,7.0,16.0,10.79,25.0,12.54,3.0
1906,8.0,16.0,10.79,25.0,12.54,3.0
1907,8.0,16.0,10.79,25.0,12.54,3.0
1908,8.0,16.0,10.79,25.0,12.54,3.0
1909,8.2,16.0,10.79,25.0,12.54,3.0
1910,8.2,16.0,10.79,25.0,12.54,3.0
1911,8.2,16.0,10.79,25.0,12.54,3.0
1912,8.4,16.0,10.79,25.0,12.54,3.0
1913,8.4,16.0,10.79,25.0,12.54,3.0
1914,8.4,16.0,10.79,25.0,12.54,3.0
1915,8.4,16.0,10.79,25.0,12.54,3.0
1916,8.4,16.0,10.79,25.0,12.54,3.0
1917,8.4,15.0,10.79,25.0,12.54,2.0
1918,8.4,15.0,10.79,25.0,12.54,2.0
1919,8.4,15.0,10.79,25.0,12.54,2.0
1920,8.1,15.0,10.79,25.0,12.54,2.0
1921,8.1,15.0,10.79,25.0,12.54,2.0
1922,7.6,15.0,10.79,25.0,12.54,2.0
1923,7.6,15.0,10.79,25.0,12.54,2.0
1924,7.6,15.0,10.79,25.0,12.54,2.0
1925,7.6,15.0,10.79,25.0,12.54,2.0
1926,7.6,15.0,10.79,25.0,12.54,2.0
1927,7.6,15.0,10.79,25.0,12.54,2.0
1928,7.6,15.0,10.79,25.0,12.54,2.0
1929,7.6,15.0,10.79,25.0,12.54,2.0
1930,7.6,15.0,10.79,25.0,12.54,2.0
1931,7.6,15.0,10.79,25.0,12.54,1.0
1932,7.6,15.0,10.79,25.0,12.54,1.0
1933,7.6,15.0,10.79,25.0,12.54,1.0
1934,7.6,15.0,10.79,25.0,12.54,1.0
1935,7.6,15.0,10.79,25.0,12.54,1.0
1936,7.6,15.0,10.79,25.0,12.54,1.0
1937,7.3,15.0,10.79,25.0,12.54,1.0
1938,7.3,15.0,10.79,25.0,12.54,1.0
1939,7.3,15.0,10.79,25.0,12.54,1.0
1940,7.3,15.0,10.79,25.0,12.54,1.0
1941,7.0,15.0,10.79,25.0,12.54,3.0
1942,7.0,15.0,10.79,25.0,12.54,3.0
1943,7.0,15.0,10.79,25.0,12.54,3.0
1944,7.0,15.0,10.79,25.0,12.54,3.0
1945,7.0,15.0,10.79,25.0,12.54,3.0
1946,7.0,15.0,10.79,25.0,12.54,3.0
1947,7.0,15.0,10.79,25.0,12.54,3.0
1948,7.0,15.0,10.79,25.0,12.54,3.0
1949,7.0,15.0,10.79,25.0,12.54,3.0
1950,7.0,15.0,10.79,25.0,12.54,3.0
1951,7.0,15.0,10.79,25.0,12.54,3.0
1952,7.0,15.0,10.79,25.0,12.54,3.0
1953,7.0,15.0,10.79,25.0,12.54,3.0
1954,7.0,15.0,10.79,25.0,12.54,3.0
1955,7.0,15.0,10.79,25.0,12.54,3.0
1956,7.0,15.0,10.79,25.0,12.54,3.0
1957,7.0,15.0,10.79,25.0,12.54,3.0
1958,7.0,15.0,10.79,25.0,12.54,3.0
1959,7.0,15.0,10.79,25.0,12.54,3.0
1960,7.0,15.0,10.79,25.0,12.54,3.0
1961,7.0,15.0,10.79,25.0,12.54,3.0
1962,7.0,15.0,10.79,25.0,12.54,3.0
1963,7.0,15.0,10.79,25.0,12.54,3.0
1964,7.0,15.0,10.79,25.0,12.54,3.0
1965,7.0,15.0,10.79,25.0,12.54,3.0
1966,0.0,0.0,0.0,0.0,8.423670647,0.0
0,10.77,26.0,12.52,1.0,3.3,17.0
3.3,17.0,10.77,26.0,12.52,2.0
3.3,17.0,10.77,26.0,12.52,2.0
3.3,17.0,10.77,26.0,12.52,2.0
3.3,17.0,10.77,26.0,12.52,2.0
3.3,17.0,10.77,26.0,12.52,2.0
5.1,17.0,10.77,26.0,12.52,2.0
5.1,17.0,10.77,26.0,12.52,2.0
5.1,17.0,10.77,26.0,12.52,2.0
5.1,17.0,10.77,26.0,12.52,2.0
5.0,17.0,10.77,26.0,12.52,2.0
5.0,17.0,10.77,26.0,12.52,2.0
5.0,17.0,10.77,26.0,12.52,2.0
4.8,17.0,10.77,26.0,12.52,2.0
4.8,17.0,10.77,26.0,12.52,1.0
4.8,17.0,10.77,26.0,12.52,1.0
4.8,17.0,10.77,26.0,12.52,1.0
4.5,17.0,10.77,26.0,12.52,1.0
4.5,17.0,10.77,26.0,12.52,1.0
4.5,17.0,10.77,26.0,12.52,1.0
4.5,17.0,10.77,26.0,12.52,1.0
4.5,17.0,10.77,26.0,12.52,1.0
4.5,17.0,10.77,26.0,12.52,1.0
4.6,17.0,10.77,26.0,12.52,1.0
4.6,17.0,10.77,26.0,12.52,1.0
4.6,17.0,10.77,26.0,12.52,1.0
4.8,16.0,10.77,26.0,12.52,1.0
4.8,16.0,10.77,26.0,12.52,1.0
4.8,15.0,10.77,26.0,12.52,1.0
4.8,15.0,10.77,26.0,12.52,1.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,15.0,10.77,26.0,12.52,3.0
4.8,16.0,10.77,26.0,12.52,3.0
4.8,16.0,10.77,26.0,12.52,3.0
4.8,16.0,10.77,26.0,12.52,3.0
4.8,16.0,10.77,26.0,12.52,3.0
4.8,16.0,10.77,26.0,12.52,3.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,2.0
5.0,16.0,11.24,26.0,12.17,1.0
5.0,16.0,11.24,26.0,12.17,1.0
5.0,16.0,11.24,26.0,12.17,1.0
5.0,16.0,11.24,26.0,12.17,1.0
5.0,16.0,11.24,26.0,12.17,1.0
5.0,16.0,11.24,26.0,12.17,1.0
5.0,16.0,11.24,26.0,12.17,1.0
5.0,16.0,11.24,26.0,12.17,1.0
5.0,16.0,11.24,26.0,12.17,1.0
5.0,16.0,11.24,26.0,12.17,1.0
4.5,15.0,11.24,26.0,12.17,3.0
4.0,15.0,11.24,26.0,12.17,3.0
4.0,15.0,11.24,26.0,12.17,3.0
4.5,15.0,11.24,26.0,12.17,3.0
4.5,15.0,11.24,26.0,12.17,3.0
4.5,15.0,11.24,26.0,12.17,3.0
5.0,15.0,11.24,26.0,12.17,3.0
5.0,15.0,11.24,26.0,12.17,3.0
5.5,15.0,11.24,26.0,12.17,3.0
5.5,15.0,11.24,26.0,12.17,3.0
5.5,15.0,11.24,26.0,12.17,3.0
5.0,15.0,11.24,26.0,12.17,3.0
5.0,15.0,11.24,26.0,12.17,3.0
5.0,15.0,11.24,26.0,12.17,3.0
5.0,15.0,11.24,26.0,12.17,3.0
5.0,15.0,11.24,26.0,12.17,3.0
5.0,15.0,11.24,26.0,12.17,3.0
5.0,15.0,11.24,26.0,12.17,3.0
5.0,15.0,11.24,26.0,12.17,3.0
5.2,16.0,11.24,26.0,12.17,2.0
5.2,16.0,11.24,26.0,12.17,2.0
5.2,16.0,11.24,26.0,12.17,2.0
5.2,16.0,11.24,26.0,12.17,2.0
5.2,16.0,11.24,26.0,12.17,2.0
5.2,16.0,11.24,26.0,12.17,2.0
5.4,16.0,11.24,26.0,12.17,2.0
5.4,16.0,11.24,26.0,12.17,2.0
5.4,16.0,11.24,26.0,12.17,2.0
5.4,16.0,11.24,26.0,12.17,2.0
5.4,16.0,11.24,26.0,12.17,1.0
5.4,16.0,11.24,26.0,12.17,1.0
5.4,16.0,11.24,26.0,12.17,1.0
5.4,16.0,11.24,26.0,12.17,1.0
5.4,16.0,11.24,26.0,12.17,1.0
5.4,16.0,11.24,26.0,12.17,1.0
5.4,16.0,11.24,26.0,12.17,1.0
5.5,16.0,11.24,26.0,12.17,3.0
5.5,16.0,11.24,26.0,12.17,3.0
5.5,16.0,11.24,26.0,12.17,3.0
5.5,16.0,11.24,26.0,12.17,3.0
5.5,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,11.24,26.0,12.17,3.0
5.4,16.0,10.97,24.0,13.29,2.0
5.4,16.0,10.97,24.0,13.29,2.0
5.4,16.0,10.97,24.0,13.29,2.0
5.4,16.0,10.97,24.0,13.29,2.0
5.2,15.0,10.97,24.0,13.29,2.0
5.2,15.0,10.97,24.0,13.29,2.0
5.2,15.0,10.97,24.0,13.29,2.0
5.2,15.0,10.97,24.0,13.29,2.0
5.2,15.0,10.97,24.0,13.29,2.0
5.2,15.0,10.97,24.0,13.29,2.0
5.2,15.0,10.97,24.0,13.29,2.0
5.4,15.0,10.97,24.0,13.29,2.0
5.4,15.0,10.97,24.0,13.29,1.0
5.4,15.0,10.97,24.0,13.29,1.0
5.4,15.0,10.97,24.0,13.29,1.0
5.4,15.0,10.97,24.0,13.29,1.0
5.4,15.0,10.97,24.0,13.29,1.0
5.4,15.0,10.97,24.0,13.29,3.0
5.4,15.0,10.97,24.0,13.29,3.0
